d5b259a84008c1dd213bcbf24bc7e19e,5.00,,気持ちいいくらいよく毛玉がとれます力もパワフルだし使いやすいです
d5b259a84008c1dd213bcbf24bc7e19e,5.00,,"ずっと悩んで悩んで悩んだ末に購入しました（笑）毛玉取るのに3千円か、、って悩むくらいならさっさと買えばよかったと思える程にすっきり快適です。ただ、切れ味が良すぎて""ガガッ""って詰まったときには生地は切れてるので高さ調節が大切ですね。ずっと100均の毛玉取りで慣れてた私は何度か穴が空きました。。最初は穴が空いても良い物からした方が良いかもしれませんね。まぁでも、壊れてもまた買いたい商品に違いはありません。"
d5b259a84008c1dd213bcbf24bc7e19e,5.00,初めての感覚!,"凄い！本当に取れます。使った瞬間、驚きと感動!!毛玉取りって、大して取れないのが普通だと思っていた私にはもう、感動しかなかった！そんなに値段も高くないので周りにオススメしてます。もっと早く買ってれば、捨てずに済んだ服があったなぁーと思っています 笑"
d5b259a84008c1dd213bcbf24bc7e19e,5.00,,今まで使っていた毛玉取り機は電池仕様だったので、ACアダプタの変わらない威力に、スムーズに毛玉取りもでき、ストレスフリーになりました。
d5b259a84008c1dd213bcbf24bc7e19e,5.00,,去年のお気に入りだった白ニットの背中と袖が灰色の毛玉だらけで捨てようと思っていました。毛玉クリーナーの存在を知り、こちらで購入しました！本当に毛玉がなくなり、綺麗になったので今年も着れるので嬉しいです！ドライヤーのような音で始めは音が大きいかな？と思いましたが、使っているうちに気にならなくなりました。毛玉取れるのが楽しくて色々な服を出してクリーナーしてます。良い買い物をしました！
d5b259a84008c1dd213bcbf24bc7e19e,5.00,,今まで電池式を使っていましたが、すぐ電池がなくなるのがストレスでした。AC電源すごくストレスフリーです。毛玉もめちゃくちゃ取れます。調子に乗ってゴリゴリやりすぎて夫の靴下に穴を開けてしまいました。気をつけます。
d5b259a84008c1dd213bcbf24bc7e19e,2.00,"買って 2年、潰れました。","使い心地は いいと思いますが歯を掃除するとき 蓋が 取れにくい。故障するのが嫌で、安物を避けたのに 残念です。これから 6枚刃で1980円の 安物に買い替えます"
d5b259a84008c1dd213bcbf24bc7e19e,2.00,"買って 2年、潰れました。","使い心地は いいと思いますが歯を掃除するとき 蓋が 取れにくい。故障するのが嫌で、安物を避けたのに 残念です。これから 6枚刃で1980円の 安物に買い替えます"
d5b259a84008c1dd213bcbf24bc7e19e,5.00,,電池式と比べてすごくいいです。パワーがバッチリ！スイスイ毛玉が取れました。
d5b259a84008c1dd213bcbf24bc7e19e,5.00,これは便利,いつか買おうと思っていた物。使ってみて便利さに驚いた。コードがあることもマイナスではなくてパワーの原点なのでこっちのが有り難い。
d5b259a84008c1dd213bcbf24bc7e19e,4.00,レビュー通り！,高評価のレビュー通り、確かによく取れました。もう捨てないとだめかと思っていた毛玉だらけの服が、もうワンシーズン着られそうです。100均のものとは比べ物になりませんね。まだ試していないのですが、ソファの毛玉も楽に取れそうで楽しみです。ただ、生地に押し付けすぎるとがりっといきます。穴は開きませんでしたが、結構な傷がつきました。力加減にご注意ください。
d5b259a84008c1dd213bcbf24bc7e19e,5.00,すごい！素晴らしい商品です！,捨てようと思っていたパンツの毛玉を取ってみたら、あっという間に新品のように綺麗になりました！やっぱり、AC電源だからパワーが弱くならないし、ゆっくり丁寧に当てられます。これまで色んな毛玉取りを試してきましたが、初めからこの商品に出会っていれば、無駄な毛玉取りを買うことなく、お気に入りのお洋服を捨てることなく済んだのに…と思っています。この毛玉取りの実力に驚きと、皆にお勧めしたい気持ちでいっぱいです！商品を購入してすぐレビューを書きたくなったのはこれが初めてというほどです！ちょうど衣替えで冬物を出して整理していたので、他の洋服の毛玉を見つけて早く取り除きたい～！きっと気持ちが良いはず！
d5b259a84008c1dd213bcbf24bc7e19e,5.00,,充電式と違ってずっと使い続けられるので助かります(^^)
d5b259a84008c1dd213bcbf24bc7e19e,5.00,冬には欠かさない,毛玉が凄くて、捨てても良いと思った物がよみがえります。
d5b259a84008c1dd213bcbf24bc7e19e,4.00,,配送が早いし、商品も大満足です。毛玉取りにはこだわりがあるのでいくつも持ってますが期待できそうです！
d5b259a84008c1dd213bcbf24bc7e19e,5.00,取れます,古いけどお気に入りのニットが蘇った&#9825;また今年の冬も着れる～。まだまだ毛玉があるので、色々とチャレンジします！
d5b259a84008c1dd213bcbf24bc7e19e,5.00,なぜ今まで買わなかったのだろう！,この一言につきます。今までどれだけこの毛玉取り機で救えるお気に入りの洋服たちを捨ててきたのだろう！初めて本当にもっと早く買えばよかったと思える商品です。
d5b259a84008c1dd213bcbf24bc7e19e,3.00,よくとれる！,毛玉をとてもきれいにとってくれます。コンセントなので、電池切れの心配もなく、ストレスなしです。ただ、発送までがとても長く…急ぐ方は困ると思います。
d5b259a84008c1dd213bcbf24bc7e19e,5.00,,電池式と違い、パワーが落ちなくて最高ですよ！
d5b259a84008c1dd213bcbf24bc7e19e,5.00,ニット復活！！！,あす楽で注文した翌日に届きました。セーターはGUや楽天で1980円前後の物を何枚も買い、毛玉になったら買い替え…を繰り返していましたが、こちらを購入し使用してみたら見事復活しました！軽いしスムーズに動かせるし、ゴミ捨てはラクだし、電源式なのでパワーは落ちないし、満足です！風合いガードはけっこう力入れないと外れないようになってます。やってる途中で外れても嫌なのでそれはそれで良いかな。掃除もしてみましたが簡単でした。とにかく満足です！家族もあまりの取れ具合にビックリして喜んでます！
d5b259a84008c1dd213bcbf24bc7e19e,5.00,とれるとれる,いい感じです。いまのとこ、破れる？とかイメージできないくらい順調に使えてます。もっと早く購入してれば！と思えるくらい大満足です。
d5b259a84008c1dd213bcbf24bc7e19e,5.00,凄く取れる,使用感は、小さな毛玉から大きな毛玉まで満遍なく取れます。取れすぎるので、力加減は自身で行わないとニット類は特に穴が空きます。電池式ではないので、急に電動力が弱まることもなくストレスフリーです。見た目もシンプルで良い。こちらが故障してしまってもまた同じ商品を購入します。
d5b259a84008c1dd213bcbf24bc7e19e,5.00,もっと早く買えばよかった,いつも100均の物を買っては壊れを繰り返していたので、思い切ってこちらを購入。パワーが落ちないし、電池がなくなるストレスもないので本当に買って良かったです！
d5b259a84008c1dd213bcbf24bc7e19e,5.00,届きました！,早い発送ありがとうございました！また機会があれば購入したいと思います！
